"PointID","xcoord","ycoord","depth_increment","year_change","history","TOC","TOC_stock","TOC_stock_cm","clay","cn_ratio","gw_depth"
64,553319.5541,6033920.569,"0-10cm",NA,"only_C",10.22,12.8772,1.28772,10.3,11.8837209302326,"0"
64,553319.5541,6033920.569,"10-30cm",NA,"only_C",10.24,30.5152,1.52576,10.9,11.906976744186,"0"
64,553319.5541,6033920.569,"30-100cm",NA,"only_C",1.24289646046343,13.7837217465395,0.19691031066485,8.38851792616287,15.5512575243466,"0"
66,569598.3543,6035155.469,"0-10cm",1991,"C_to_G",42.22,43.0644,4.30644,10.1,11.3190348525469,"0"
66,569598.3543,6035155.469,"10-30cm",1991,"C_to_G",19.54,46.1144,2.30572,10.2,10.0205128205128,"0"
66,569598.3543,6035155.469,"30-100cm",1991,"C_to_G",4.15805651713901,44.1585602120163,0.630836574457376,9.07263304948074,23.6362547465477,"0"
67,576862.9588,6034047.818,"0-10cm",NA,"only_C",12.2,15.86,1.586,8.9,11.0909090909091,"0"
67,576862.9588,6034047.818,"10-30cm",NA,"only_C",9.65,28.178,1.4089,9.2,10.9659090909091,"0"
67,576862.9588,6034047.818,"30-100cm",NA,"only_C",1.85395114849861,20.8754899320944,0.298221284744206,9.21249942413828,12.0539106877807,"0"
68,639439.8173,6033659.928,"0-10cm",NA,"only_C",15.72,20.436,2.0436,14.8,10.0769230769231,"0"
68,639439.8173,6033659.928,"10-30cm",NA,"only_C",17.7,53.454,2.6727,16.1,10.5357142857143,"0"
68,639439.8173,6033659.928,"30-100cm",NA,"only_C",4.86010275568133,58.56423820596,0.836631974370857,18.6433437440685,23.5986664921653,"0"
69,647378.3872,6036771.889,"0-10cm",NA,"only_C",15.4,22.484,2.2484,20.4,10.4761904761905,"0"
69,647378.3872,6036771.889,"10-30cm",NA,"only_C",15.9,48.336,2.4168,23.9,10.5298013245033,"0"
69,647378.3872,6036771.889,"30-100cm",NA,"only_C",2.11687340479837,19.6022477284329,0.280032110406184,55.7940497591939,5.85447738133212,"0"
71,756815.313,6036339.979,"0-10cm",NA,"only_C",10.68,14.8452,1.48452,8.7,9.88888888888889,"0"
71,756815.313,6036339.979,"10-30cm",NA,"only_C",8.67,28.4376,1.42188,8.9,9.85227272727273,"0"
71,756815.313,6036339.979,"30-100cm",NA,"only_C",1.55033745838097,19.1156608618373,0.273080869454819,14.9578602601868,6.58315063956023,"0"
73,784193.0178,6036520.07,"0-10cm",NA,"only_C",10.34,12.3046,1.23046,9.5,11.6179775280899,"0"
73,784193.0178,6036520.07,"10-30cm",NA,"only_C",8.56,29.104,1.4552,9.5,10.974358974359,"0"
73,784193.0178,6036520.07,"30-100cm",NA,"only_C",2.40758751589327,28.0724704353155,0.401035291933079,13.1178343075108,9.99205704974164,"0"
75,800241.4186,6034711.393,"0-10cm",2012,"C_to_G",9.8,16.66,1.666,8.4,11.8072289156627,"0"
75,800241.4186,6034711.393,"10-30cm",2012,"C_to_G",5.66,18.5648,0.92824,8.6,8.98412698412698,"0"
75,800241.4186,6034711.393,"30-100cm",2012,"C_to_G",1.25835895018896,15.1128909917694,0.215898442739563,19.9452872840896,4.2988774769464,"0"
76,488182.1728,6026302.347,"0-10cm",NA,"only_G",38.64,40.1856,4.01856,30.1,10.5286103542234,"GWS3"
76,488182.1728,6026302.347,"10-30cm",NA,"only_G",15.71,47.13,2.3565,31.4,9.13372093023256,"GWS3"
76,488182.1728,6026302.347,"30-100cm",NA,"only_G",7.17824339839265,62.5225,0.893178571428571,49.8333524684271,7.47571829288966,"GWS3"
77,498691.3682,6025027.583,"0-10cm",NA,"only_G",59.99,53.3911,5.33911,29.2,10.8285198555957,"GWS5.1"
77,498691.3682,6025027.583,"10-30cm",NA,"only_G",15.04,41.8112,2.09056,32.9,9.22699386503067,"GWS5.1"
77,498691.3682,6025027.583,"30-100cm",NA,"only_G",7.62285942651614,76.3048228594265,1.09006889799181,34.447956838845,8.27617969798303,"GWS5.1"
80,520424.4063,6027696.475,"0-10cm",NA,"only_C",10.96,14.6864,1.46864,8.8,10.7450980392157,"0"
80,520424.4063,6027696.475,"10-30cm",NA,"only_C",11.26,32.654,1.6327,9.2,10.622641509434,"0"
80,520424.4063,6027696.475,"30-100cm",NA,"only_C",2.39696963575022,27.3873111284751,0.391247301835358,4.68344714034627,20.3262253451259,"0"
81,526261.0495,6025864.347,"0-10cm",NA,"only_C",19.62,24.9174,2.49174,2.5,17.3628318584071,"GWS4"
81,526261.0495,6025864.347,"10-30cm",NA,"only_C",18.95,52.302,2.6151,2.7,17.877358490566,"GWS4"
81,526261.0495,6025864.347,"30-100cm",NA,"only_C",6.33829271711488,64.0167564428603,0.914525092040861,1.68168365405795,43.9289090279939,"GWS4"
83,541317.7486,6025187.31,"0-10cm",1992,"C_to_G",32.26,NA,NA,4.4,12.6015625,"0"
83,541317.7486,6025187.31,"10-30cm",1992,"C_to_G",11.7836414677026,NA,NA,4,15.6760904336803,"0"
83,541317.7486,6025187.31,"30-100cm",1992,"C_to_G",4.48349462179642,NA,NA,2.77950748798118,33.2357846908019,"0"
85,559768.1136,6025952.225,"0-10cm",NA,"only_C",14.26,21.5326,2.15326,11.9,11.408,"0"
85,559768.1136,6025952.225,"10-30cm",NA,"only_C",13.36,40.6144,2.03072,12.1,11.4188034188034,"0"
85,559768.1136,6025952.225,"30-100cm",NA,"only_C",2.49431457265203,28.0360957966089,0.400515654237269,18.6089022025078,11.2499507076886,"0"
91,745544.7933,6029745.629,"0-10cm",NA,"only_C",8.73,12.6585,1.26585,6.6,9.7,"0"
91,745544.7933,6029745.629,"10-30cm",NA,"only_C",9.73,28.9954,1.44977,6.6,10.3510638297872,"0"
91,745544.7933,6029745.629,"30-100cm",NA,"only_C",2.29361830512095,26.5142276071982,0.378774680102831,18.6080828037949,8.46955480545796,"0"
92,752522.6014,6026270.577,"0-10cm",NA,"only_C",12.03,17.2029,1.72029,11,10.5526315789474,"0"
92,752522.6014,6026270.577,"10-30cm",NA,"only_C",11.97,34.9524,1.74762,10.6,10.0588235294118,"0"
92,752522.6014,6026270.577,"30-100cm",NA,"only_C",4.35596519818205,49.4837646513481,0.706910923590687,11.5981539826534,18.4879540836576,"0"
93,760876.3618,6027332.526,"0-10cm",NA,"only_C",20.54,23.8264,2.38264,8.3,10.019512195122,"GWS4"
93,760876.3618,6027332.526,"10-30cm",NA,"only_C",20.41,58.7808,2.93904,7.9,10.0049019607843,"GWS4"
93,760876.3618,6027332.526,"30-100cm",NA,"only_C",3.8713935558451,40.262492980789,0.575178471154129,5.1442959726481,24.2156237784705,"GWS4"
95,776722.0371,6029806.581,"0-10cm",NA,"only_C",11.28,14.3256,1.43256,6.4,10.0714285714286,"0"
95,776722.0371,6029806.581,"10-30cm",NA,"only_C",11.26,29.7264,1.48632,6.6,9.38333333333333,"0"
95,776722.0371,6029806.581,"30-100cm",NA,"only_C",2.40483049174983,29.2427387796779,0.417753411138256,9.49767811022541,6.52575910002405,"0"
97,478290.1278,6013980.477,"0-10cm",NA,"only_G",61.12,54.3968,5.43968,21.6,11.4029850746269,"GWS4"
97,478290.1278,6013980.477,"10-30cm",NA,"only_G",12.06,36.4212,1.82106,24.2,9,"GWS4"
97,478290.1278,6013980.477,"30-100cm",NA,"only_G",5.90033605492857,58.6080380336055,0.837257686194364,31.9356159832476,9.59776863828272,"GWS4"
102,517707.2477,6016034.116,"0-10cm",1990,"C_to_G",31.93,38.6353,3.86353,5.1,11.2035087719298,"0"
102,517707.2477,6016034.116,"10-30cm",1990,"C_to_G",10.3,30.488,1.5244,4.9,11.5730337078652,"0"
102,517707.2477,6016034.116,"30-100cm",1990,"C_to_G",2.5577694101557,30.3863005926497,0.434090008466425,6.85191734464862,14.992847695167,"0"
106,554147.0307,6018019.312,"0-10cm",NA,"only_C",15.02,19.8264,1.98264,5.6,12.4132231404959,"0"
106,554147.0307,6018019.312,"10-30cm",NA,"only_C",15.09,44.0628,2.20314,5.8,12.3688524590164,"0"
106,554147.0307,6018019.312,"30-100cm",NA,"only_C",2.76600956514371,32.373375950442,0.462476799292029,2.92758263587494,51.812991174145,"0"
107,561191.883,6017097.295,"0-10cm",NA,"only_C",7.07,NA,NA,10.3,11.7833333333333,"0"
107,561191.883,6017097.295,"10-30cm",NA,"only_C",6.89,NA,NA,10.1,11.2950819672131,"0"
107,561191.883,6017097.295,"30-100cm",NA,"only_C",1.39318215819366,16.481344931431,0.235447784734728,14.1807424851087,10.8357928951182,"0"
114,617302.8658,6017761.842,"0-10cm",NA,"only_C",12.07,17.7429,1.77429,13.6,10.228813559322,"0"
114,617302.8658,6017761.842,"10-30cm",NA,"only_C",10.55,33.549,1.67745,12.5,9.85981308411215,"0"
114,617302.8658,6017761.842,"30-100cm",NA,"only_C",3.70375863988079,43.3302723279654,0.619003890399506,19.0576434893449,9.77094484107099,"0"
116,633534.5163,6019424.903,"0-10cm",NA,"only_C",14.75,20.355,2.0355,21.3,10.1724137931034,"0"
116,633534.5163,6019424.903,"10-30cm",NA,"only_C",12.96,38.6208,1.93104,18.8,9.74436090225564,"0"
116,633534.5163,6019424.903,"30-100cm",NA,"only_C",4.2734030917981,48.5031250919084,0.692901787027263,24.6836228447484,11.5490635116183,"0"
119,733391.7781,6018862.895,"0-10cm",NA,"only_C",11.06,16.4794,1.64794,14.1,9.29411764705882,"0"
119,733391.7781,6018862.895,"10-30cm",NA,"only_C",11.83,34.5436,1.72718,15.2,9.464,"0"
119,733391.7781,6018862.895,"30-100cm",NA,"only_C",2.38151073764441,28.2447173484627,0.403495962120896,14.2154996309203,7.33429407769749,"0"
120,745625.9197,6018684.212,"0-10cm",NA,"only_C",11.2,15.12,1.512,8.9,10.873786407767,"0"
120,745625.9197,6018684.212,"10-30cm",NA,"only_C",10.1348180542058,29.593668718281,1.47968343591405,9.0490011877767,10.5968318052345,"0"
120,745625.9197,6018684.212,"30-100cm",NA,"only_C",2.64093661841046,31.3215082943481,0.447450118490687,12.7065831247734,9.541192954668,"0"
123,768830.0724,6018108.773,"0-10cm",NA,"only_C",14.11,17.7786,1.77786,7.8,10.8538461538462,"0"
123,768830.0724,6018108.773,"10-30cm",NA,"only_C",11.33,32.6304,1.63152,7.8,10.3,"0"
123,768830.0724,6018108.773,"30-100cm",NA,"only_C",5.14656066491079,52.2890563554936,0.746986519364194,6.67380017832071,11.3619456641812,"0"
124,496883.1935,6009660.976,"0-10cm",NA,"only_C",10.78,13.475,1.3475,14.3,9.88990825688073,"GWS5.1"
124,496883.1935,6009660.976,"10-30cm",NA,"only_C",11.58,31.9608,1.59804,13.7,9.89743589743589,"GWS5.1"
124,496883.1935,6009660.976,"30-100cm",NA,"only_C",1.90803536345776,19.4238,0.277482857142857,6.68487229862475,8.18504934068996,"GWS5.1"
125,504527.5631,6009126.934,"0-10cm",NA,"only_C",12.63,15.2823,1.52823,17,10.1854838709677,"GWS4"
125,504527.5631,6009126.934,"10-30cm",NA,"only_C",12.23,33.2656,1.66328,17.2,9.86290322580645,"GWS4"
125,504527.5631,6009126.934,"30-100cm",NA,"only_C",4.36966974259349,44.98575,0.642653571428571,18.7042253521127,9.95479493123393,"GWS4"
127,521187.8562,6010530.429,"0-10cm",NA,"only_C",11.99,14.5079,1.45079,5.3,12.6210526315789,"0"
127,521187.8562,6010530.429,"10-30cm",NA,"only_C",12.12,36.8448,1.84224,5.2,12.625,"0"
127,521187.8562,6010530.429,"30-100cm",NA,"only_C",2.70089756946104,31.0873310244965,0.444104728921379,7.56844313609298,19.0653179677392,"0"
129,536457.2109,6007057.991,"0-10cm",NA,"only_G",35.74,42.5306,4.25306,2.2,16.394495412844,"GWS4"
129,536457.2109,6007057.991,"10-30cm",NA,"only_G",31.88,86.7136,4.33568,2.1,20.4358974358974,"GWS4"
129,536457.2109,6007057.991,"30-100cm",NA,"only_G",10.4304269534424,103.991356725821,1.48559081036887,1.41520620366562,58.7949612351832,"GWS4"
132,560749.4784,6007768.882,"0-10cm",NA,"only_C",6.74,NA,NA,2.7,11.6206896551724,"0"
132,560749.4784,6007768.882,"10-30cm",NA,"only_C",6.61114787549012,NA,NA,2.73747299351844,22.2589726802289,"0"
132,560749.4784,6007768.882,"30-100cm",NA,"only_C",0.558128569679021,5.80565338180118,0.0829379054543026,1.91107783431123,9.68670196078264,"0"
134,576449.7546,6010841.698,"0-10cm",NA,"only_G",38.09,44.5653,4.45653,11.3,11.0086705202312,"0"
134,576449.7546,6010841.698,"10-30cm",NA,"only_G",11.53,34.3594,1.71797,9.7,10.4818181818182,"0"
134,576449.7546,6010841.698,"30-100cm",NA,"only_G",2.24606704634903,26.1666810899662,0.37380972985666,17.413285178497,9.99024872943889,"0"
137,601166.1114,6009738.083,"0-10cm",1964,"C_to_G",32.45,28.8805,2.88805,31.3,12.2452830188679,"0"
137,601166.1114,6009738.083,"10-30cm",1964,"C_to_G",12.47,38.1582,1.90791,36.4,9.30597014925373,"0"
137,601166.1114,6009738.083,"30-100cm",1964,"C_to_G",3.19680054187585,32.0958774404335,0.458512534863336,54.7558132122081,6.59327527815842,"0"
138,611076.7976,6009876.067,"0-10cm",1996,"C_to_G",27.84,34.2432,3.42432,16,11.4098360655738,"0"
138,611076.7976,6009876.067,"10-30cm",1996,"C_to_G",7.94,24.9316,1.24658,17.9,11.0277777777778,"0"
138,611076.7976,6009876.067,"30-100cm",1996,"C_to_G",2.46101569048027,28.2770702836183,0.403958146908833,18.2075541416199,10.1577568093295,"0"
141,633309.0636,6009870.619,"0-10cm",1998,"C_to_G",15.73,21.5501,2.15501,11.9,11.3165467625899,"0"
141,633309.0636,6009870.619,"10-30cm",1998,"C_to_G",14.04,41.8392,2.09196,12.7,10.96875,"0"
141,633309.0636,6009870.619,"30-100cm",1998,"C_to_G",1.87755378175801,22.399216616373,0.319988808805329,17.6314230595648,8.27195399688946,"0"
145,735478.5668,6014243.5,"0-10cm",NA,"only_C",11.28,18.1608,1.81608,7.2,10.5420560747664,"0"
145,735478.5668,6014243.5,"10-30cm",NA,"only_C",12.39,36.1788,1.80894,7.4,11.5794392523364,"0"
145,735478.5668,6014243.5,"30-100cm",NA,"only_C",1.5370829286548,18.2144327045594,0.260206181493706,10.5972190788477,5.94840078873411,"0"
147,749463.5256,6010838.214,"0-10cm",NA,"only_C",9.67,14.2149,1.42149,8.4,10.5108695652174,"0"
147,749463.5256,6010838.214,"10-30cm",NA,"only_C",8.44,28.5272,1.42636,9.4,10.1686746987952,"0"
147,749463.5256,6010838.214,"30-100cm",NA,"only_C",2.69243884629427,32.4438880978459,0.463484115683513,12.5032823936438,8.68836975339901,"0"
148,762429.7326,6012624.982,"0-10cm",NA,"only_C",11.57,15.5038,1.55038,11.7,13.2988505747126,"0"
148,762429.7326,6012624.982,"10-30cm",NA,"only_C",13.43,39.2156,1.96078,11,12.9134615384615,"0"
148,762429.7326,6012624.982,"30-100cm",NA,"only_C",1.19947189406725,14.2737155394002,0.203910221991432,12.3267367692241,6.02175225280057,"0"
150,776148.4225,6010161.736,"0-10cm",NA,"only_C",11.88,14.9688,1.49688,6.8,12,"0"
150,776148.4225,6010161.736,"10-30cm",NA,"only_C",11.21,34.5268,1.72634,6.2,12.3186813186813,"0"
150,776148.4225,6010161.736,"30-100cm",NA,"only_C",2.59338800311887,29.8498959158982,0.426427084512831,12.6664703931743,9.58275850475943,"0"
151,493894.2868,6000977.137,"0-10cm",NA,"only_C",12.52,19.0304,1.90304,22.9,9.20588235294118,"GWS4"
151,493894.2868,6000977.137,"10-30cm",NA,"only_C",11.19,34.4652,1.72326,23.6,9.17213114754098,"GWS4"
151,493894.2868,6000977.137,"30-100cm",NA,"only_C",4.71743717775801,49.3349580049933,0.704785114357047,18.1195023961891,10.5989570231135,"GWS4"
152,506828.8042,5999591.099,"0-10cm",NA,"only_G",68.87,59.2282,5.92282,25.6,14.3778705636743,"GWS3"
152,506828.8042,5999591.099,"10-30cm",NA,"only_G",50.43,100.86,5.043,25.8,14.3267045454545,"GWS3"
152,506828.8042,5999591.099,"30-100cm",NA,"only_G",12.0210446040255,118.888131133812,1.69840187334017,3.67699403256802,62.6116737133042,"GWS3"
155,530082.7357,6002126.439,"0-10cm",NA,"only_C",21.87,31.9302,3.19302,4.7,16.4436090225564,"GWS5.2"
155,530082.7357,6002126.439,"10-30cm",NA,"only_C",21.23,60.2932,3.01466,4.6,16.5859375,"GWS5.2"
155,530082.7357,6002126.439,"30-100cm",NA,"only_C",9.54604813468743,115.335353563294,1.64764790804705,8.30944848784954,44.244716467696,"GWS5.2"
156,534829.6889,6002854.007,"0-10cm",1996,"C_to_G",36.41,NA,NA,9,13.3369963369963,"0"
156,534829.6889,6002854.007,"10-30cm",1996,"C_to_G",21.7,NA,NA,8.1,13.6477987421384,"0"
